,date,splrci,open,high,low,volume,splrci_cr
285,2023-02-14,869.3599853515625,869.1300048828125,873.239990234375,860.7000122070312,150740500,-0.28%
286,2023-02-15,874.8200073242188,864.7100219726562,874.969970703125,863.280029296875,131834600,0.63%
287,2023-02-16,865.280029296875,865.0900268554688,871.9099731445312,861.9000244140625,141957100,-1.09%
288,2023-02-17,870.739990234375,865.02001953125,871.1400146484375,861.3900146484375,165289600,0.63%
289,2023-02-21,850.77001953125,864.8800048828125,866.780029296875,850.0399780273438,176923700,-2.29%
290,2023-02-22,848.5399780273438,851.5499877929688,855.3200073242188,845.22998046875,174726700,-0.26%
291,2023-02-23,851.9199829101562,852.8900146484375,856.9099731445312,843.0900268554688,175482300,0.40%
292,2023-02-24,846.989990234375,843.4600219726562,848.25,839.760009765625,150485800,-0.58%
293,2023-02-27,854.0399780273438,857.4099731445312,860.6400146484375,852.2999877929688,156716200,0.83%
294,2023-02-28,851.8800048828125,852.77001953125,857.1799926757812,851.2000122070312,187809500,-0.25%
295,2023-03-01,855.0800170898438,851.3099975585938,859.7000122070312,850.6199951171875,147491800,0.38%
296,2023-03-02,865.3400268554688,851.3099975585938,866.9099731445312,850.9600219726562,142199200,1.20%
297,2023-03-03,874.52001953125,868.3200073242188,875.8900146484375,864.02001953125,157519100,1.06%
298,2023-03-06,872.77001953125,874.280029296875,878.6599731445312,871.6900024414062,157954300,-0.20%
299,2023-03-07,861.7000122070312,872.760009765625,874.0700073242188,861.2000122070312,176527900,-1.27%
300,2023-03-08,863.6699829101562,862.6900024414062,865.6199951171875,857.6599731445312,136013600,0.23%
301,2023-03-09,851.0,868.0499877929688,871.260009765625,849.739990234375,191314300,-1.47%
302,2023-03-10,835.47998046875,850.1799926757812,853.5900268554688,832.4099731445312,234908400,-1.82%
303,2023-03-13,830.3800048828125,825.6500244140625,837.72998046875,823.239990234375,226727400,-0.61%
304,2023-03-14,839.1400146484375,841.260009765625,847.3400268554688,829.2999877929688,247268700,1.05%
305,2023-03-15,818.0800170898438,825.4400024414062,825.4500122070312,805.530029296875,269844500,-2.51%
306,2023-03-16,828.47998046875,813.3900146484375,831.1099853515625,811.52001953125,214341800,1.27%
307,2023-03-17,815.0,826.8099975585938,826.9500122070312,811.5700073242188,349914600,-1.63%
308,2023-03-20,826.0599975585938,819.0599975585938,827.719970703125,819.0,183970800,1.36%
309,2023-03-21,835.3800048828125,835.25,838.9000244140625,831.260009765625,171557100,1.13%
310,2023-03-22,819.4600219726562,835.3200073242188,839.239990234375,819.4000244140625,180188400,-1.91%
311,2023-03-23,817.6099853515625,820.6900024414062,830.8300170898438,812.3400268554688,187277300,-0.23%
312,2023-03-24,820.47998046875,812.22998046875,820.9400024414062,806.3300170898438,175955600,0.35%
313,2023-03-27,827.239990234375,826.1199951171875,830.1099853515625,822.1099853515625,151589900,0.82%
314,2023-03-28,831.739990234375,827.5999755859375,834.7999877929688,827.3300170898438,127735100,0.54%
315,2023-03-29,843.5499877929688,838.2999877929688,844.0999755859375,837.7899780273438,150882000,1.42%
316,2023-03-30,845.469970703125,847.75,849.3200073242188,842.7000122070312,142406000,0.23%
317,2023-03-31,856.5900268554688,849.489990234375,856.8200073242188,848.5999755859375,167807400,1.32%
318,2023-04-03,858.2100219726562,854.3900146484375,861.3400268554688,852.0399780273438,151687700,0.19%
319,2023-04-04,838.8800048828125,857.7999877929688,858.1699829101562,835.9299926757812,172600000,-2.25%
320,2023-04-05,827.969970703125,835.8300170898438,838.02001953125,825.4199829101562,200068900,-1.30%
321,2023-04-06,827.760009765625,827.6300048828125,830.9400024414062,824.2000122070312,169062700,-0.03%
322,2023-04-10,835.1900024414062,825.4600219726562,835.2000122070312,824.8900146484375,152819900,0.90%
323,2023-04-11,840.1099853515625,838.030029296875,843.9400024414062,837.22998046875,166118300,0.59%
324,2023-04-12,842.9099731445312,843.9500122070312,847.8599853515625,840.739990234375,277754100,0.33%
325,2023-04-13,846.0900268554688,842.969970703125,847.5700073242188,834.469970703125,236216100,0.38%
326,2023-04-14,845.0700073242188,843.3499755859375,849.4000244140625,840.0599975585938,183594100,-0.12%
327,2023-04-17,851.739990234375,847.3900146484375,851.780029296875,845.97998046875,159982900,0.79%
328,2023-04-18,855.6900024414062,855.3699951171875,860.6900024414062,852.739990234375,186692500,0.46%
329,2023-04-19,855.0900268554688,853.8400268554688,856.3200073242188,851.3800048828125,174370400,-0.07%
330,2023-04-20,853.510009765625,851.1500244140625,856.7000122070312,850.6900024414062,178429000,-0.18%
331,2023-04-21,851.4400024414062,855.530029296875,855.6500244140625,848.3300170898438,186256500,-0.24%
332,2023-04-24,853.3699951171875,852.280029296875,856.2899780273438,850.1799926757812,174097100,0.23%
333,2023-04-25,837.7100219726562,848.1599731445312,848.6300048828125,837.2000122070312,195642600,-1.84%
334,2023-04-26,822.0499877929688,831.8400268554688,834.4199829101562,820.489990234375,223331500,-1.87%
335,2023-04-27,838.3699951171875,825.0900268554688,838.9299926757812,822.9400024414062,253850900,1.99%
336,2023-04-28,846.1099853515625,837.6300048828125,847.4600219726562,837.6300048828125,215399200,0.92%
337,2023-05-01,850.77001953125,846.719970703125,855.4500122070312,846.719970703125,174726300,0.55%
338,2023-05-02,841.8499755859375,848.489990234375,848.489990234375,832.6199951171875,189114300,-1.05%
339,2023-05-03,838.6199951171875,845.530029296875,850.0999755859375,838.1199951171875,178189900,-0.38%
340,2023-05-04,829.4400024414062,838.4000244140625,839.2100219726562,825.0399780273438,194981300,-1.09%
341,2023-05-05,841.9299926757812,836.5900268554688,844.239990234375,835.9500122070312,163894200,1.51%
342,2023-05-08,838.8200073242188,845.1199951171875,846.1099853515625,835.9099731445312,163815500,-0.37%
343,2023-05-09,840.280029296875,837.8900146484375,841.8200073242188,835.469970703125,154648500,0.17%
344,2023-05-10,837.5599975585938,845.4299926757812,846.2000122070312,828.1099853515625,160721300,-0.32%
345,2023-05-11,832.1500244140625,833.2999877929688,833.8300170898438,827.5700073242188,137855900,-0.65%
346,2023-05-12,832.239990234375,835.760009765625,837.6400146484375,826.1099853515625,130970400,0.01%
347,2023-05-15,836.4600219726562,832.6400146484375,838.9199829101562,829.4400024414062,129449900,0.51%
348,2023-05-16,825.0599975585938,832.6699829101562,832.8099975585938,825.0599975585938,147501400,-1.36%
349,2023-05-17,839.0900268554688,829.780029296875,841.6500244140625,829.780029296875,203975200,1.70%
350,2023-05-18,844.6900024414062,837.1500244140625,845.8499755859375,834.9099731445312,163426500,0.67%
351,2023-05-19,842.4199829101562,849.3400268554688,851.260009765625,838.5900268554688,158555800,-0.27%
352,2023-05-22,842.4500122070312,843.3099975585938,847.4400024414062,835.760009765625,159481000,0.00%
353,2023-05-23,832.0700073242188,838.5499877929688,840.969970703125,830.9500122070312,180217300,-1.23%
354,2023-05-24,821.530029296875,829.9199829101562,829.9299926757812,820.4600219726562,174945800,-1.27%
355,2023-05-25,824.030029296875,821.4199829101562,826.0599975585938,817.010009765625,193548900,0.30%
356,2023-05-26,830.3900146484375,826.1699829101562,833.27001953125,825.7999877929688,153779000,0.77%
357,2023-05-30,828.47998046875,831.0700073242188,832.8300170898438,824.6699829101562,156913400,-0.23%
358,2023-05-31,816.8800048828125,825.760009765625,826.0700073242188,814.6199951171875,323509900,-1.40%
359,2023-06-01,827.1900024414062,819.5,829.0900268554688,816.4600219726562,181286400,1.26%
360,2023-06-02,851.6900024414062,834.8200073242188,853.719970703125,834.75,214034500,2.96%
361,2023-06-05,845.6400146484375,852.1599731445312,852.280029296875,844.6799926757812,144136500,-0.71%
362,2023-06-06,850.739990234375,844.1799926757812,852.0900268554688,842.8200073242188,152854700,0.60%
363,2023-06-07,864.239990234375,852.3699951171875,864.9299926757812,848.530029296875,184618300,1.59%
364,2023-06-08,865.780029296875,862.5999755859375,867.739990234375,858.9099731445312,161768400,0.18%
365,2023-06-09,863.47998046875,866.1500244140625,866.219970703125,857.97998046875,150492800,-0.27%
366,2023-06-12,869.47998046875,863.9299926757812,870.9000244140625,861.3900146484375,165170300,0.69%
367,2023-06-13,879.5499877929688,871.0599975585938,880.3400268554688,870.2000122070312,181585500,1.16%
368,2023-06-14,876.989990234375,881.72998046875,884.0599975585938,873.6599731445312,189820800,-0.29%
369,2023-06-15,890.25,876.9400024414062,892.2000122070312,876.9400024414062,175941300,1.51%
370,2023-06-16,888.9099731445312,893.9500122070312,898.3400268554688,887.7999877929688,293875000,-0.15%
371,2023-06-20,882.1699829101562,884.77001953125,885.5999755859375,879.030029296875,168937600,-0.76%
372,2023-06-21,887.1699829101562,878.72998046875,889.6400146484375,876.4400024414062,162221644,0.57%
